repo_id,repo_name,query,title,link,collected_at
BR-EST-0007,UEMA Repositório,bebida alcoolica,Cachaça com identidade amazônica: avaliação sensorial do extrato da  casca do fruto de Mouriri guianensis,https://repositorio.uema.br/handle/123456789/5403,2026-02-12T10:03:15-03:00
BR-EST-0007,UEMA Repositório,bebida alcoolica,Treinamento e Desenvolvimento como estratégia no aumento da performance organizacional: um estudo de caso da empresa JF venda e distribuição de bebidas Ltda,https://repositorio.uema.br/handle/123456789/2868,2026-02-12T10:03:15-03:00
BR-EST-0007,UEMA Repositório,bebida alcoolica,Acidentes de trânsito na região metropolitana de São Luís: uma análise das ocorrências atendidas pelo Corpo de Bombeiros Militar do Maranhão,https://repositorio.uema.br/handle/123456789/956,2026-02-12T10:03:15-03:00
BR-EST-0007,UEMA Repositório,bebida alcoolica,Prevalência de fatores de risco para doenças cardiovasculares entre estudantes universitários,https://repositorio.uema.br/handle/123456789/5794,2026-02-12T10:03:15-03:00
BR-EST-0007,UEMA Repositório,bebida fermentada,Desenvolvimento de Bebida Alcoólica Fermentada de Criviri (Mouriri guianensis) – “Crivichaça”,https://repositorio.uema.br/handle/123456789/5383,2026-02-12T10:03:16-03:00
BR-EST-0007,UEMA Repositório,bebida fermentada,Desenvolvimento de bebida alcoólica fermentada de criviri (mouriri guianensis) – “crivichaça”,https://repositorio.uema.br/handle/123456789/5413,2026-02-12T10:03:16-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Estudo literário etnobotânico de plantas hipoglicemiantes utilizadas como terapia complementar no tratamento do diabetes mellitus,https://repositorio.uema.br/handle/123456789/5743,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Quintais agroflorestais na agricultura familiar em assentamentos de reforma agrária: potencial e rendimento de fruteiras,https://repositorio.uema.br/handle/123456789/373,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Estudo literário etnobotânico de plantas hipoglicemiantes utilizadas como terapia complementar no tratamento do diabetes mellitus,https://repositorio.uema.br/handle/123456789/2361,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,"Etnobotânica em agrovilas quilombolas de Alcântara, Amazônia Oriental Brasil: uma perspectiva socioambiental quali-quantitativa",https://repositorio.uema.br/handle/123456789/1320,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,"Levantamento botânico das plantas medicinais cultivadas na comunidade Ilha d' água, São Vicente Férrer - MA",https://repositorio.uema.br/handle/123456789/2543,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Levantamento botânico das plantas medicinais utilizadas na zona urbana do município de São Bento,https://repositorio.uema.br/handle/123456789/2525,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,"Catalogação etnobotânica das espécies de plantas aromáticas ocorrentes na zona urbana do município de Zé Doca, Maranhão, Brasil",https://repositorio.uema.br/handle/123456789/3308,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,"Plantas e animais medicinais em assentamentos rurais do Baixo Munim, Maranhão",https://repositorio.uema.br/handle/123456789/2998,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Percepção ambiental e o manejo da paisagem por diferentes comunidades indígenas e rurais da Amazônia maranhense,https://repositorio.uema.br/handle/123456789/1640,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,Plantas medicinais no contexto do ensino médio em uma escola pública do município de Araguanã-MA: um olhar para os conhecimentos culturais e tradicionais,https://repositorio.uema.br/handle/123456789/3248,2026-02-12T10:03:23-03:00
BR-EST-0007,UEMA Repositório,etnobotanica,"Impactos do manejo do bacuri (Platonia insignis Mart.) na estrutura da vegetação de cerrado stricto sensu na reserva extrativista Chapada Limpa, Chapadinha/MA",https://repositorio.uema.br/handle/123456789/289,2026-02-12T10:03:23-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Felicidade engarrafada: bebidas alcoólicas em músicas sertanejas.,https://tede.unioeste.br/handle/tede/2520,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Efeito da acidificação da água de bebida de leitões desmamados sobre o desempenho zootécnico e sanitário,https://tede.unioeste.br/handle/tede/6986,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Uso de álcool relacionado à evasão e o abandono escolar na opinião dos adolescentes,https://tede.unioeste.br/handle/tede/5064,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Viabilidade técnica e econômica da secagem natural e por ar desumidificado em unidade de secagem elétrica de grãos de café arábica,https://tede.unioeste.br/handle/tede/4172,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,"Desenvolvimento, caracterização e otimização de bebida fermentada
simbiótica de soja com farinha de banana verde",https://tede.unioeste.br/handle/tede/2707,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Avaliação do potencial antioxidante de bebidas fermentadas de origem láctea preparadas com Lactobacillus acidophilus: uma revisão sistemática,https://tede.unioeste.br/handle/tede/2967,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Utilização de extrato hidrossolúvel de soja na elaboração de bebida fermentada simbiótica,https://tede.unioeste.br/handle/tede/2870,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Economia do crime: uma análise para jovens criminosos no Paraná e Rio Grande do Sul,https://tede.unioeste.br/handle/tede/4008,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Efeito do floral de bach na resposta comportamental e hormonal de papagaios verdadeiros (Amazona aestiva) em ambiente cativo,https://tede.unioeste.br/handle/tede/5925,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,A geografia econômica da indústria de embalagens plásticas: inovação tecnológica e dinâmica espacial,https://tede.unioeste.br/handle/tede/1184,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,"O crescimento econômico do município de Cafelândia, Paraná: uma análise de 1987 a 2022",https://tede.unioeste.br/handle/tede/7539,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Análise da estrutura produtiva da microrregião de Frederico Westphalen (2005 – 2015),https://tede.unioeste.br/handle/tede/3245,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Determinantes da entrada das mulheres no tráfico de drogas: um estudo para o Acre (Brasil),https://tede.unioeste.br/handle/tede/4724,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,"Estudo caso-controle para identificar fatores de risco associados à sorologia anti-hcv reagente em homens presos em penitenciárias do Estado do Paraná, Brasil",https://tede.unioeste.br/handle/tede/4367,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Produção de pavimentos intertravados contendo resíduo de filtro de cervejaria,https://tede.unioeste.br/handle/tede/5575,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Qualificação para exportação realizada pelo Núcleo PEIEX Cascavel no setor cervejeiro: uma análise na perspectiva do objetivo do desenvolvimento sustentável 8 – meta 8.3,https://tede.unioeste.br/handle/tede/7691,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Uso do tanino vegetal como agente floculante de microalgas: estudo de caso de tratamento de efluente de cervejaria,https://tede.unioeste.br/handle/tede/4554,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Estudo dos determinantes da insegurança alimentar em pacientes atendidos em um serviço de assistência especializada em HIV/AIDS,https://tede.unioeste.br/handle/tede/3034,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Prevalência de alterações citopatológicas no colo uterino em mulheres de um município do Sudoeste Paranaense e potencias fatores de risco,https://tede.unioeste.br/handle/tede/4227,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida,Trichoderma koningiopsis 2OI2A1M: produção de enzimas do complexo hemicelulolítico e aplicação na sacarificação do bagaço de cevada,https://tede.unioeste.br/handle/tede/5691,2026-02-12T10:12:37-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Felicidade engarrafada: bebidas alcoólicas em músicas sertanejas.,https://tede.unioeste.br/handle/tede/2520,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Uso de álcool relacionado à evasão e o abandono escolar na opinião dos adolescentes,https://tede.unioeste.br/handle/tede/5064,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Economia do crime: uma análise para jovens criminosos no Paraná e Rio Grande do Sul,https://tede.unioeste.br/handle/tede/4008,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Determinantes da entrada das mulheres no tráfico de drogas: um estudo para o Acre (Brasil),https://tede.unioeste.br/handle/tede/4724,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,"Estudo caso-controle para identificar fatores de risco associados à sorologia anti-hcv reagente em homens presos em penitenciárias do Estado do Paraná, Brasil",https://tede.unioeste.br/handle/tede/4367,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Qualificação para exportação realizada pelo Núcleo PEIEX Cascavel no setor cervejeiro: uma análise na perspectiva do objetivo do desenvolvimento sustentável 8 – meta 8.3,https://tede.unioeste.br/handle/tede/7691,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Estudo dos determinantes da insegurança alimentar em pacientes atendidos em um serviço de assistência especializada em HIV/AIDS,https://tede.unioeste.br/handle/tede/3034,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Prevalência de alterações citopatológicas no colo uterino em mulheres de um município do Sudoeste Paranaense e potencias fatores de risco,https://tede.unioeste.br/handle/tede/4227,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Efeito da cirurgia de derivação duodeno-jejunal sobre a doença hepática gordurosa não alcoólica em ratos obesos por dieta de cafeteria,https://tede.unioeste.br/handle/tede/643,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Efeito da acidificação da água de bebida de leitões desmamados sobre o desempenho zootécnico e sanitário,https://tede.unioeste.br/handle/tede/6986,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Avaliação das condições de produção de fermentado acético de soro de leite,https://tede.unioeste.br/handle/tede/1909,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Viabilidade técnica e econômica da secagem natural e por ar desumidificado em unidade de secagem elétrica de grãos de café arábica,https://tede.unioeste.br/handle/tede/4172,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,"Desenvolvimento, caracterização e otimização de bebida fermentada
simbiótica de soja com farinha de banana verde",https://tede.unioeste.br/handle/tede/2707,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Avaliação do potencial antioxidante de bebidas fermentadas de origem láctea preparadas com Lactobacillus acidophilus: uma revisão sistemática,https://tede.unioeste.br/handle/tede/2967,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Utilização de extrato hidrossolúvel de soja na elaboração de bebida fermentada simbiótica,https://tede.unioeste.br/handle/tede/2870,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Métodos de obtenção e caracterização de concentrado proteico de tortas de crambe,https://tede.unioeste.br/handle/tede/4474,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Avaliação de extratos naturais na estabilidade termo-oxidativa do biodiesel e antimicrobiana na fermentação alcoólica,https://tede.unioeste.br/handle/tede/4536,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Efeitos da derivação gástrica em Y de Roux e da gastrectomia vertical sobre o metabolismo lipídico hepático em ratos obesos,https://tede.unioeste.br/handle/tede/3436,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,Efeito do floral de bach na resposta comportamental e hormonal de papagaios verdadeiros (Amazona aestiva) em ambiente cativo,https://tede.unioeste.br/handle/tede/5925,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida alcoolica,A geografia econômica da indústria de embalagens plásticas: inovação tecnológica e dinâmica espacial,https://tede.unioeste.br/handle/tede/1184,2026-02-12T10:12:39-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,"Desenvolvimento, caracterização e otimização de bebida fermentada
simbiótica de soja com farinha de banana verde",https://tede.unioeste.br/handle/tede/2707,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Avaliação do potencial antioxidante de bebidas fermentadas de origem láctea preparadas com Lactobacillus acidophilus: uma revisão sistemática,https://tede.unioeste.br/handle/tede/2967,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Utilização de extrato hidrossolúvel de soja na elaboração de bebida fermentada simbiótica,https://tede.unioeste.br/handle/tede/2870,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Felicidade engarrafada: bebidas alcoólicas em músicas sertanejas.,https://tede.unioeste.br/handle/tede/2520,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Efeito da acidificação da água de bebida de leitões desmamados sobre o desempenho zootécnico e sanitário,https://tede.unioeste.br/handle/tede/6986,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Uso de álcool relacionado à evasão e o abandono escolar na opinião dos adolescentes,https://tede.unioeste.br/handle/tede/5064,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Viabilidade técnica e econômica da secagem natural e por ar desumidificado em unidade de secagem elétrica de grãos de café arábica,https://tede.unioeste.br/handle/tede/4172,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Produção de etanol de segunda geração a  partir de resíduos do processamento da mandioca,https://tede.unioeste.br/handle/tede/806,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Economia do crime: uma análise para jovens criminosos no Paraná e Rio Grande do Sul,https://tede.unioeste.br/handle/tede/4008,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Efeito do floral de bach na resposta comportamental e hormonal de papagaios verdadeiros (Amazona aestiva) em ambiente cativo,https://tede.unioeste.br/handle/tede/5925,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,A geografia econômica da indústria de embalagens plásticas: inovação tecnológica e dinâmica espacial,https://tede.unioeste.br/handle/tede/1184,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,"O crescimento econômico do município de Cafelândia, Paraná: uma análise de 1987 a 2022",https://tede.unioeste.br/handle/tede/7539,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Análise da estrutura produtiva da microrregião de Frederico Westphalen (2005 – 2015),https://tede.unioeste.br/handle/tede/3245,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Determinantes da entrada das mulheres no tráfico de drogas: um estudo para o Acre (Brasil),https://tede.unioeste.br/handle/tede/4724,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,"Estudo caso-controle para identificar fatores de risco associados à sorologia anti-hcv reagente em homens presos em penitenciárias do Estado do Paraná, Brasil",https://tede.unioeste.br/handle/tede/4367,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Produção de pavimentos intertravados contendo resíduo de filtro de cervejaria,https://tede.unioeste.br/handle/tede/5575,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Qualificação para exportação realizada pelo Núcleo PEIEX Cascavel no setor cervejeiro: uma análise na perspectiva do objetivo do desenvolvimento sustentável 8 – meta 8.3,https://tede.unioeste.br/handle/tede/7691,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Uso do tanino vegetal como agente floculante de microalgas: estudo de caso de tratamento de efluente de cervejaria,https://tede.unioeste.br/handle/tede/4554,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Estudo dos determinantes da insegurança alimentar em pacientes atendidos em um serviço de assistência especializada em HIV/AIDS,https://tede.unioeste.br/handle/tede/3034,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,bebida fermentada,Prevalência de alterações citopatológicas no colo uterino em mulheres de um município do Sudoeste Paranaense e potencias fatores de risco,https://tede.unioeste.br/handle/tede/4227,2026-02-12T10:12:41-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,etnobotanica,"Composição química, atividade antioxidante, acaricida e antimicrobiana de extratos vegetais e do óleo essencial das folhas de Zanthoxylum Caribaeum l. frente a sorotipos de salmonella de origem avícola",https://tede.unioeste.br/handle/tede/3472,2026-02-12T10:12:44-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Autodistanciamento, autotranscendência e dimensão noético-espiritual: Frankl e o resgate da antropologia filosófica scheleriana.",https://tede.unioeste.br/handle/tede/7546,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,Fotoetnografia da xondaro jeroky: a dança do xondaro da cultura guarani,https://tede.unioeste.br/handle/tede/6731,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Dinâmicas fronteiriças e formação no colégio agrícola em Foz do Iguaçu: entre oeste do Paraná, Brasil e leste do Paraguai",https://tede.unioeste.br/handle/tede/5959,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Proximidades Vividas e Recusadas:
Subjetividades Femininas em Perto do Coração Selvagem",https://tede.unioeste.br/handle/tede/2481,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"A árvore da vida reflexões sobre o artesanato de referência cultural do
território trinacional do Iguaçu",https://tede.unioeste.br/handle/tede/2560,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,A mão negra do destino: o impasse entre o tradicional e o moderno na representação da identidade na obra de Moacyr Scliar.,https://tede.unioeste.br/handle/tede/2323,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Aqui o Brasil é Paraguai, o Paraguai é Brasil  literatura e fronteiras identitárias",https://tede.unioeste.br/handle/tede/2591,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Céus Sobre as fronteiras: um estudo sobre astronomia Avá-Guarani, multiculturalidade e suas representações",https://tede.unioeste.br/handle/tede/2567,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,A (DE)SACRALIDADE DA VIDA EM SEIS NARRATIVAS CURTAS DE RUBEM FONSECA,https://tede.unioeste.br/handle/tede/2400,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,A participação da agricultura familiar na defesa do direito à alimentação escolar saudável no município de Missal   Paraná,https://tede.unioeste.br/handle/tede/1498,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Campina Grande (PB), a “capital da fé”: entre territórios e (re)construções identitárias",https://tede.unioeste.br/handle/tede/4060,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Viola Xadrez: memórias, narrativas e prestígio",https://tede.unioeste.br/handle/tede/7443,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,Estado nutricional de crianças de municípios de linha de fronteira internacional brasileira e de centros municipais de educação infantil de Foz do Iguaçu-PR,https://tede.unioeste.br/handle/tede/5791,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,Práticas e conhecimento dos educadores infantis sobre alimentação complementar nos Centros Municipais de Educação Infantil de Foz do Iguaçu/PR,https://tede.unioeste.br/handle/tede/2989,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,O plano municipal de segurança alimentar e nutricional do município de Cascavel - Paraná e o direito humano à alimentação adequada,https://tede.unioeste.br/handle/tede/6059,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Salário mínimo nacional, alimentação básica e segurança alimentar: um estudo para o Brasil",https://tede.unioeste.br/handle/tede/4535,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,Ser criança em uma escola pública do lado brasileiro da fronteira Brasil/Paraguai: dos feixes atando pontes,https://tede.unioeste.br/handle/tede/2565,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,Desexcomungando corpos: narrativas indecorosas de Rubem Fonseca,https://tede.unioeste.br/handle/tede/2440,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,O Programa Nacional de Alimentação Escolar como promotor do desenvolvimento rural sustentável e da segurança alimentar e nutricional em Marechal Cândido Rondon - PR,https://tede.unioeste.br/handle/tede/3891,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,antropologia da alimentacao,"Mal- estar na adolescência contemporânea, constituição subjetiva e laço social: diálogos entre psicanálise e educação",https://tede.unioeste.br/handle/tede/6491,2026-02-12T10:12:46-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,sociobiologia da alimentacao,O jardim de si: paisagens líricas de Claudia Roquette-Pinto,https://tede.unioeste.br/handle/tede/2356,2026-02-12T10:12:48-03:00
BR-EST-0014,Biblioteca Digital UNIOESTE,sociobiologia da alimentacao,A participação da agricultura familiar na defesa do direito à alimentação escolar saudável no município de Missal   Paraná,https://tede.unioeste.br/handle/tede/1498,2026-02-12T10:12:48-03:00
